2020-11-15 16:51:31,737 DEBUG   SenderThread:49946 [sender.py:send_request():98] send_request: defer
2020-11-15 16:51:31,737 INFO    SenderThread:49946 [sender.py:send_request_defer():184] handle sender defer: 7
2020-11-15 16:51:31,737 INFO    SenderThread:49946 [sender.py:send_request_defer():220] send defer: 8
2020-11-15 16:51:31,738 DEBUG   SenderThread:49946 [sender.py:send():89] send: final
2020-11-15 16:51:31,738 DEBUG   HandlerThread:49946 [handler.py:handle_request():54] handle_request: defer
2020-11-15 16:51:31,738 INFO    HandlerThread:49946 [handler.py:handle_request_defer():68] handle defer: 8
2020-11-15 16:51:31,738 DEBUG   SenderThread:49946 [sender.py:send():89] send: request
2020-11-15 16:51:31,738 DEBUG   SenderThread:49946 [sender.py:send_request():98] send_request: defer
2020-11-15 16:51:31,738 INFO    SenderThread:49946 [sender.py:send_request_defer():184] handle sender defer: 8
2020-11-15 16:51:33,677 DEBUG   HandlerThread:49946 [handler.py:handle_request():54] handle_request: poll_exit
2020-11-15 16:51:33,677 DEBUG   SenderThread:49946 [sender.py:send():89] send: request
2020-11-15 16:51:33,677 DEBUG   SenderThread:49946 [sender.py:send_request():98] send_request: poll_exit
2020-11-15 16:51:33,678 DEBUG   HandlerThread:49946 [handler.py:handle_request():54] handle_request: get_summary
2020-11-15 16:51:33,679 DEBUG   HandlerThread:49946 [handler.py:handle_request():54] handle_request: sampled_history
2020-11-15 16:51:33,679 DEBUG   HandlerThread:49946 [handler.py:handle_request():54] handle_request: shutdown
2020-11-15 16:51:33,679 INFO    HandlerThread:49946 [handler.py:finish():267] shutting down handler
2020-11-15 16:51:33,743 INFO    WriterThread:49946 [datastore.py:close():257] close: wandb/offline-run-20201115_165114-79u8ljsc/run-79u8ljsc.wandb
2020-11-15 16:51:34,682 INFO    SenderThread:49946 [sender.py:finish():608] shutting down sender
2020-11-15 16:51:34,682 INFO    MainThread:49946 [internal.py:handle_exit():137] Internal process exited
